Age,Accessibility,EdLevel,Employment,MentalHealth,MainBranch,YearsCode,PreviousSalary,ComputerSkills,Employed,Man,NonBinary,Woman,Asia,Australia,Europe,NorthAmerica,Others,South America
1,0,2,1,0,1,14,91056.0,21,1,1,0,0,0,0,0,0,1,0
1,0,1,1,0,1,35,68068.0,11,0,0,0,1,0,0,0,1,0,0
0,0,2,1,0,1,6,9864.0,25,1,1,0,0,0,0,0,0,1,0
1,0,1,1,1,0,25,55702.0,3,0,1,0,0,0,0,0,1,0,0
0,0,0,1,0,1,3,11832.0,26,1,1,0,0,0,0,0,0,1,0
0,0,3,0,0,1,9,41232.0,15,1,1,0,0,0,0,0,0,0,1
0,0,3,1,0,1,2,6852.0,14,0,1,0,0,0,0,0,0,1,0
0,0,3,1,0,1,20,39131.0,19,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,10,46644.0,20,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,13,72000.0,9,1,1,0,0,0,0,0,1,0,0
1,0,1,1,0,1,33,110000.0,19,1,1,0,0,0,0,0,1,0,0
0,0,1,1,0,1,20,45401.0,15,1,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,18,155000.0,9,1,1,0,0,0,0,0,1,0,0
0,0,0,0,0,1,15,54564.0,20,1,1,0,0,0,0,1,0,0,0
0,0,3,0,0,1,12,24300.0,17,1,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,18,75885.0,21,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,12,125000.0,6,0,0,1,0,0,0,0,1,0,0
0,0,0,1,0,1,15,30000.0,14,1,1,0,0,0,0,0,0,1,0
0,0,1,1,1,1,10,105000.0,3,0,1,0,0,0,0,0,1,0,0
1,0,3,1,0,1,29,68724.0,3,0,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,4,10992.0,11,0,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,6,40500.0,13,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,6,19152.0,3,0,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,5,12828.0,7,0,1,0,0,0,0,0,0,1,0
1,0,3,1,0,1,20,77832.0,17,1,1,0,0,0,0,1,0,0,0
0,0,2,0,1,1,11,16050.0,5,0,1,0,0,0,1,0,0,0,0
1,0,2,0,0,1,14,50928.0,13,0,1,0,0,0,0,1,0,0,0
0,0,2,0,1,1,2,5868.0,20,1,1,0,0,1,0,0,0,0,0
1,0,1,1,0,1,35,156000.0,29,1,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,21,155844.0,26,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,0,12,77900.0,5,0,1,0,0,0,0,0,1,0,0
0,0,3,1,0,0,4,27844.0,20,1,1,0,0,0,0,1,0,0,0
1,1,2,1,0,1,22,126083.0,10,1,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,12,51704.0,4,0,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,20,50806.0,10,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,10,38400.0,14,0,1,0,0,0,0,0,0,1,0
1,0,4,1,0,0,30,103776.0,7,0,1,0,0,0,0,1,0,0,0
0,0,3,0,0,1,10,45000.0,7,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,10,9773.0,14,1,1,0,0,1,0,0,0,0,0
0,0,3,1,0,1,13,45401.0,10,0,1,0,0,0,0,1,0,0,0
1,0,2,1,1,1,20,120000.0,17,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,12,66500.0,12,0,1,0,0,0,0,0,1,0,0
1,0,2,1,1,1,20,31224.0,9,1,0,0,1,0,0,0,0,1,0
0,0,3,1,0,1,6,8040.0,10,0,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,10,7344.0,16,1,1,0,0,1,0,0,0,0,0
0,0,3,1,1,1,11,3444.0,15,1,1,0,0,0,0,0,0,1,0
0,1,1,0,1,0,3,3564.0,14,0,0,1,0,0,0,0,0,1,0
0,0,2,1,1,1,10,49296.0,8,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,15,125000.0,21,0,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,13,46482.0,2,0,1,0,0,0,0,1,0,0,0
0,0,1,0,0,1,8,20112.0,21,1,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,16,29320.0,10,1,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,4,7548.0,8,0,1,0,0,0,0,0,0,1,0
1,0,3,1,0,1,28,116333.0,11,1,1,0,0,0,0,1,0,0,0
1,0,1,1,0,0,10,54049.0,5,0,1,0,0,0,0,1,0,0,0
0,0,1,1,1,1,17,54049.0,13,1,1,0,0,0,0,1,0,0,0
0,0,0,1,0,1,12,32429.0,15,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,11,27240.0,3,0,1,0,0,0,0,1,0,0,0
0,0,4,1,0,1,4,71093.0,1,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,8,5496.0,7,0,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,4,14256.0,14,1,1,0,0,0,0,0,0,1,0
0,0,3,1,0,1,13,32429.0,18,1,0,0,1,0,0,1,0,0,0
1,0,2,1,0,1,27,160000.0,10,1,1,0,0,0,0,0,1,0,0
0,0,1,0,0,1,18,65976.0,19,1,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,9,49160.0,14,0,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,8,64000.0,18,1,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,16,57156.0,15,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,15,39564.0,3,0,1,0,0,0,0,0,0,1,0
1,0,2,1,0,1,30,50411.0,4,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,0,9,54049.0,11,0,1,0,0,0,0,1,0,0,0
0,0,2,0,0,1,6,59448.0,19,1,1,0,0,0,0,0,0,0,1
0,0,4,1,0,1,14,135000.0,5,0,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,21,105300.0,11,0,1,0,0,0,0,1,0,0,0
0,0,0,1,0,1,9,13332.0,24,1,1,0,0,0,0,0,0,1,0
0,0,3,1,0,1,9,46482.0,18,1,1,0,0,0,0,1,0,0,0
0,0,3,0,0,1,14,180000.0,13,0,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,6,17868.0,15,0,1,0,0,0,0,0,0,0,1
0,0,1,1,0,1,4,25944.0,5,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,3,74970.0,10,0,1,0,0,0,0,1,0,0,0
0,0,3,0,1,1,15,25980.0,27,1,0,1,0,0,0,1,0,0,0
0,0,2,1,1,1,8,52942.0,11,1,1,0,0,0,0,0,1,0,0
0,0,1,0,0,1,3,9729.0,12,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,10,40212.0,9,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,7,85000.0,19,1,1,0,0,0,0,0,1,0,0
0,0,1,1,0,1,8,8652.0,23,1,1,0,0,1,0,0,0,0,0
0,0,2,1,1,1,6,45401.0,10,0,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,16,120000.0,10,0,1,0,0,0,0,0,1,0,0
1,0,1,1,0,1,18,41232.0,16,1,1,0,0,0,0,0,0,0,1
0,0,3,1,0,1,13,155000.0,15,0,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,15,53388.0,14,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,9,54049.0,19,1,1,0,0,0,0,1,0,0,0
1,0,4,1,0,1,25,57720.0,9,1,1,0,0,0,0,1,0,0,0
0,0,0,1,0,1,15,54480.0,21,1,1,0,0,0,0,1,0,0,0
0,0,1,0,0,1,15,114000.0,8,0,1,0,0,0,0,0,1,0,0
0,0,3,1,1,1,15,34584.0,7,0,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,24,36804.0,19,1,1,0,0,0,0,0,0,1,0
1,0,2,1,0,1,12,51887.0,11,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,1,15,77831.0,10,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,6,32676.0,4,0,1,0,0,0,0,0,0,1,0
0,0,3,1,0,0,10,10728.0,20,1,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,3,34428.0,16,1,1,0,0,1,0,0,0,0,0
1,0,0,1,0,1,29,81074.0,17,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,15,115000.0,17,1,1,0,0,0,0,0,1,0,0
0,0,2,1,1,1,17,55211.0,22,1,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,12,30216.0,14,1,1,0,0,0,0,1,0,0,0
1,0,3,1,1,1,2,19452.0,11,1,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,23,142000.0,24,1,1,0,0,0,0,0,1,0,0
0,0,1,1,1,1,10,125000.0,17,1,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,9,84019.0,4,0,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,30,60972.0,15,1,0,1,0,0,0,1,0,0,0
0,0,3,1,0,1,10,31128.0,10,1,1,0,0,0,0,1,0,0,0
0,0,3,0,0,1,8,60744.0,16,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,6,51888.0,6,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,7,3504.0,11,0,1,0,0,1,0,0,0,0,0
1,0,2,1,0,1,27,51960.0,12,1,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,5,16475.0,4,0,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,6,41040.0,9,0,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,30,175000.0,15,0,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,19,49941.0,14,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,15,18848.0,21,1,1,0,0,1,0,0,0,0,0
0,0,3,1,0,1,14,84312.0,11,0,1,0,0,0,0,1,0,0,0
0,0,3,1,1,1,12,81074.0,11,0,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,15,68102.0,4,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,9,17796.0,6,0,1,0,0,0,0,0,0,1,0
1,0,4,0,1,0,35,110000.0,2,0,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,22,126000.0,3,0,1,0,0,0,0,0,1,0,0
0,0,1,1,0,1,17,28320.0,25,1,1,0,0,0,0,0,0,1,0
0,0,1,0,0,1,12,24948.0,7,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,10,5585.0,2,0,1,0,0,1,0,0,0,0,0
1,0,3,0,0,1,30,172957.0,14,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,6,35676.0,8,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,20,6324.0,9,0,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,9,21641.0,15,1,1,0,0,1,0,0,0,0,0
0,0,2,0,0,1,11,72000.0,21,1,1,0,0,0,0,0,0,1,0
0,0,1,0,0,1,5,27900.0,11,1,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,5,8042.0,18,1,1,0,0,1,0,0,0,0,0
1,0,3,1,0,1,10,175112.0,7,0,1,0,0,0,0,0,0,1,0
0,0,0,1,0,1,19,41568.0,19,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,13,33552.0,21,1,1,0,0,0,0,0,0,0,1
0,0,3,1,0,1,7,81074.0,13,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,8,38916.0,12,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,10,12564.0,6,0,1,0,0,1,0,0,0,0,0
0,0,3,1,1,1,10,45300.0,19,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,5,8472.0,6,0,1,0,0,1,0,0,0,0,0
1,0,3,1,0,1,30,153000.0,22,1,1,0,0,0,0,0,1,0,0
0,0,0,1,1,1,10,75000.0,8,0,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,6,11169.0,5,0,1,0,0,1,0,0,0,0,0
0,0,3,1,1,1,7,9720.0,12,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,10,30716.0,15,0,1,0,0,1,0,0,0,0,0
1,0,2,1,0,1,35,81074.0,6,0,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,15,54000.0,21,0,1,0,0,0,0,0,0,1,0
1,0,1,1,1,1,28,71340.0,20,1,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,20,13962.0,12,1,1,0,0,1,0,0,0,0,0
1,0,3,0,0,1,20,62352.0,4,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,7,51888.0,13,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,10,64224.0,13,0,1,0,0,1,0,0,0,0,0
1,0,3,1,1,1,20,75631.0,10,1,1,0,0,0,0,0,1,0,0
1,0,0,1,0,1,10,36024.0,2,0,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,11,55130.0,22,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,12,37834.0,10,0,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,12,68068.0,26,1,1,0,0,0,0,0,1,0,0
1,0,2,0,1,1,32,65922.0,15,1,0,0,1,0,0,1,0,0,0
0,0,2,1,0,1,10,36972.0,11,0,1,0,0,0,0,1,0,0,0
0,0,2,0,0,1,6,11580.0,15,0,0,0,1,0,0,0,0,1,0
0,0,2,1,0,1,6,8508.0,29,1,1,0,0,0,0,0,0,1,0
0,0,3,0,0,1,5,3828.0,9,0,1,0,0,0,0,0,0,1,0
1,0,2,0,0,1,13,32424.0,15,0,1,0,0,0,0,0,0,1,0
1,0,1,1,0,1,23,61608.0,11,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,6,41000.0,7,0,1,0,0,0,0,0,0,1,0
1,0,1,1,0,0,38,79993.0,12,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,0,23,100000.0,15,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,10,80325.0,13,0,1,0,0,0,0,0,1,0,0
1,0,2,0,0,1,20,150000.0,15,0,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,16,71446.0,19,1,1,0,0,1,0,0,0,0,0
1,0,1,1,0,0,25,58373.0,17,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,13,47184.0,5,0,1,0,0,0,0,0,1,0,0
0,0,2,1,1,1,15,18984.0,23,1,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,32,64859.0,13,1,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,7,28536.0,5,0,1,0,0,0,0,0,0,1,0
0,0,2,1,0,0,11,82750.0,14,1,1,0,0,0,0,0,1,0,0
0,0,0,1,1,1,3,23352.0,18,1,1,0,0,0,0,1,0,0,0
1,0,1,1,1,1,6,71093.0,7,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,18,88208.0,16,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,13,46533.0,4,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,18,59544.0,7,0,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,8,33600.0,7,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,15,39456.0,22,1,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,20,16860.0,25,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,17,175116.0,4,0,1,0,0,0,0,0,0,1,0
0,0,1,1,1,1,15,33408.0,20,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,10,110000.0,14,1,1,0,0,0,0,0,1,0,0
1,0,2,0,0,1,23,24000.0,6,0,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,5,5585.0,21,1,1,0,0,1,0,0,0,0,0
1,0,3,0,0,1,21,75000.0,15,1,1,0,0,0,0,0,0,1,0
0,0,3,1,0,1,2,9792.0,5,0,0,0,1,0,0,0,0,1,0
0,0,1,1,0,1,8,144000.0,16,0,1,0,0,0,0,0,1,0,0
0,0,4,1,0,1,4,24000.0,17,1,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,25,91883.0,14,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,10,7679.0,22,1,0,1,0,1,0,0,0,0,0
0,0,2,1,0,1,13,75636.0,11,1,1,0,0,0,0,0,1,0,0
0,0,2,1,1,1,8,16980.0,7,0,1,0,0,0,0,0,0,1,0
1,0,2,1,1,1,1,100000.0,10,0,1,0,0,0,0,0,1,0,0
1,0,1,1,0,1,38,37752.0,14,1,1,0,0,0,0,0,0,1,0
1,0,1,1,0,1,20,103408.0,3,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,14,82848.0,5,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,6,13962.0,16,1,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,4,29088.0,6,0,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,15,21204.0,16,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,9,22308.0,13,1,1,0,0,0,0,0,0,1,0
1,0,4,1,0,1,31,83236.0,5,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,11,55944.0,8,0,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,10,87896.0,15,1,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,10,80000.0,5,0,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,25,38916.0,17,1,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,22,175119.0,13,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,17,33852.0,20,1,1,0,0,0,0,0,0,1,0
0,0,1,1,0,0,7,36000.0,21,0,1,0,0,0,0,0,0,1,0
0,0,3,1,0,1,5,166000.0,9,0,1,0,0,0,0,0,1,0,0
1,0,3,1,0,1,18,64859.0,12,0,1,0,0,0,0,1,0,0,0
1,0,1,1,0,1,25,89189.0,23,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,12,51887.0,9,0,1,0,0,0,0,1,0,0,0
0,0,3,0,0,0,8,60535.0,5,0,1,0,0,0,0,1,0,0,0
1,0,3,1,1,1,14,39144.0,1,0,1,0,0,0,0,0,0,1,0
1,0,2,1,0,1,20,52942.0,6,0,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,32,90000.0,7,1,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,15,82726.0,8,0,1,0,0,0,0,1,0,0,0
0,0,0,1,0,0,10,80008.0,15,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,3,65000.0,18,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,2,8436.0,11,1,0,0,1,0,0,1,0,0,0
0,0,1,0,0,1,6,5832.0,8,1,1,0,0,0,0,1,0,0,0
0,0,2,0,0,1,16,33508.0,11,1,1,0,0,1,0,0,0,0,0
0,0,3,1,0,1,10,160000.0,17,1,1,0,0,0,0,0,1,0,0
0,0,3,1,1,1,13,48644.0,5,0,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,16,81074.0,18,0,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,19,56211.0,5,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,0,7,9960.0,24,1,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,7,1944.0,6,0,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,6,66556.0,24,1,1,0,0,0,0,0,1,0,0
0,0,4,1,0,1,25,41796.0,12,1,1,0,0,0,0,0,0,1,0
1,0,2,1,0,1,28,120000.0,10,0,1,0,0,0,0,0,1,0,0
0,1,1,1,1,1,5,33732.0,16,1,1,0,0,0,0,0,0,1,0
0,0,0,1,1,1,7,9072.0,21,1,1,0,0,0,0,0,0,0,1
0,0,1,1,0,1,7,6732.0,5,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,0,12,1104.0,11,1,1,0,0,0,0,0,0,0,1
0,0,2,1,1,1,25,20940.0,13,1,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,19,86478.0,7,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,5,45528.0,4,0,0,0,1,0,0,0,0,1,0
1,0,3,1,0,1,31,63120.0,18,1,1,0,0,0,0,0,0,1,0
1,1,3,1,1,1,35,58373.0,13,0,0,1,0,0,0,1,0,0,0
0,0,2,1,1,1,10,12324.0,18,1,0,0,1,0,0,1,0,0,0
0,0,2,1,0,1,12,83200.0,8,0,1,0,0,0,0,0,1,0,0
0,0,2,1,1,1,10,81000.0,11,1,1,0,0,0,0,0,1,0,0
1,0,1,1,0,1,26,64860.0,18,0,1,0,0,0,0,0,0,1,0
0,0,3,1,0,1,10,106000.0,11,1,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,9,125000.0,18,1,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,16,70000.0,25,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,13,32028.0,15,0,1,0,0,0,0,0,0,1,0
0,0,2,0,0,1,10,11304.0,19,1,1,0,0,0,0,0,0,0,1
1,0,0,1,0,0,37,19458.0,13,1,1,0,0,0,0,1,0,0,0
1,0,1,0,0,1,17,100000.0,4,0,1,0,0,0,0,0,0,0,1
1,0,4,1,0,0,35,51704.0,5,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,12,60427.0,7,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,6,60505.0,17,1,1,0,0,0,0,0,1,0,0
0,0,2,1,1,0,5,18326.0,10,0,0,0,1,0,0,0,0,0,1
1,0,3,1,0,1,20,108098.0,13,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,15,21996.0,21,1,1,0,0,0,0,0,0,0,1
0,0,3,1,0,1,8,142501.0,25,1,1,0,0,0,0,0,0,1,0
0,0,3,1,0,0,10,129259.0,9,0,1,0,0,0,0,1,0,0,0
0,0,4,1,0,1,12,93000.0,6,0,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,20,77250.0,4,0,1,0,0,0,0,0,1,0,0
0,0,1,1,0,1,4,9540.0,17,0,1,0,0,0,0,0,0,0,1
1,0,3,1,1,1,23,64859.0,17,1,1,0,0,0,0,1,0,0,0
0,0,2,0,0,1,7,1200.0,19,1,1,0,0,0,0,0,0,1,0
0,0,3,1,0,1,8,30916.0,24,1,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,20,87638.0,11,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,3,26527.0,6,0,1,0,0,1,0,0,0,0,0
0,0,1,1,0,1,7,20682.0,20,1,1,0,0,0,0,1,0,0,0
0,0,1,1,1,1,14,129600.0,23,1,1,0,0,0,0,0,1,0,0
1,0,1,1,1,1,38,75669.0,5,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,6,104000.0,15,0,0,0,1,0,0,0,1,0,0
0,0,0,1,0,1,7,36193.0,16,1,1,0,0,0,0,1,0,0,0
0,0,2,0,0,1,9,2508.0,13,1,1,0,0,1,0,0,0,0,0
0,1,1,1,1,0,15,7000.0,4,0,1,0,0,0,0,0,1,0,0
0,0,1,0,0,1,6,17500.0,20,1,1,0,0,0,0,0,0,1,0
0,0,1,1,0,1,4,11400.0,12,1,1,0,0,0,0,0,0,1,0
0,0,0,1,0,0,5,16860.0,5,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,7,5864.0,15,1,1,0,0,1,0,0,0,0,0
0,0,1,1,0,1,5,18160.0,9,1,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,37,68102.0,6,0,1,0,0,0,0,1,0,0,0
0,0,1,1,1,1,13,47563.0,15,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,12,64630.0,3,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,7,69121.0,10,0,0,0,1,0,0,1,0,0,0
1,0,2,0,0,1,36,47563.0,6,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,15,118919.0,13,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,13,57240.0,23,1,1,0,0,1,0,0,0,0,0
1,0,2,1,0,1,20,216.0,21,1,1,0,0,0,0,0,0,1,0
1,0,2,1,0,1,19,24972.0,22,1,1,0,0,0,0,0,0,1,0
0,0,1,0,1,1,12,155111.0,4,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,14,30018.0,12,0,1,0,0,1,0,0,0,0,0
0,0,3,1,1,1,11,475.0,6,0,0,0,1,0,0,0,0,1,0
0,0,3,1,0,1,11,44320.0,7,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,10,65000.0,11,0,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,23,60505.0,7,1,1,0,0,0,0,0,1,0,0
0,0,2,1,1,1,8,7200.0,8,0,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,5,3770.0,5,0,1,0,0,1,0,0,0,0,0
0,1,2,1,0,1,8,57312.0,22,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,4,68000.0,6,0,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,35,144000.0,24,1,1,0,0,0,0,0,1,0,0
0,0,2,1,1,0,6,60000.0,29,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,5,15682.0,1,0,0,0,1,1,0,0,0,0,0
1,0,3,1,0,0,3,81074.0,11,0,1,0,0,0,0,1,0,0,0
1,0,2,1,1,1,38,49119.0,10,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,17,33732.0,11,0,1,0,0,0,0,1,0,0,0
1,0,4,1,0,0,15,14016.0,2,0,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,4,63036.0,11,0,1,0,0,0,0,0,0,1,0
0,0,3,1,0,1,7,25944.0,8,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,13,16080.0,15,1,1,0,0,1,0,0,0,0,0
0,0,3,1,1,1,15,111694.0,10,0,1,0,0,1,0,0,0,0,0
0,0,2,1,0,0,6,65000.0,4,0,1,0,0,0,0,0,1,0,0
0,0,2,0,0,1,3,60000.0,16,1,1,0,0,1,0,0,0,0,0
0,0,3,1,0,1,15,32736.0,6,0,1,0,0,0,0,1,0,0,0
1,0,2,1,1,1,30,150000.0,13,0,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,7,60972.0,14,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,16,23735.0,13,0,1,0,0,1,0,0,0,0,0
0,0,4,1,0,1,16,62481.0,9,1,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,9,24540.0,20,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,6,31400.0,11,0,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,37,150000.0,16,1,0,1,0,0,0,0,1,0,0
0,0,2,1,0,1,6,5868.0,22,1,1,0,0,1,0,0,0,0,0
0,0,3,1,0,1,12,51887.0,8,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,10,29320.0,13,0,1,0,0,1,0,0,0,0,0
1,0,2,1,0,1,13,105000.0,8,0,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,20,134430.0,5,0,1,0,0,0,0,1,0,0,0
0,0,1,1,1,1,5,5496.0,14,1,1,0,0,0,0,0,0,0,1
1,0,2,1,0,1,21,71340.0,9,0,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,39,41077.0,12,1,1,0,0,0,0,1,0,0,0
1,0,1,1,1,1,10,70000.0,12,1,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,25,59454.0,5,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,4,15672.0,14,1,1,0,0,0,0,0,0,1,0
